strm,anonymized_emplid,acad_career,Anonymized_Crs_ID,crs_Campus,crs_Level,primary_section,MON,TUES,WED,THURS,FRI,SAT,SUN,Anonymized_Primary_Course_ID,Anonymized_Concurrent_Course_ID
1197,34440,UGRD,4166,Surrey Campus,100,0,0,0,1,0,0,0,0,4160,NULL
1197,34961,UGRD,4166,Surrey Campus,100,0,0,0,1,0,0,0,0,4160,NULL
1197,35013,UGRD,4166,Surrey Campus,100,0,0,0,1,0,0,0,0,4160,NULL
1197,35126,UGRD,4166,Surrey Campus,100,0,0,0,1,0,0,0,0,4160,NULL
1197,25095,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,26005,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,30979,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,30987,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,30988,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31024,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31026,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31275,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31509,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31615,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31726,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31792,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31843,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31948,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32106,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32217,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32339,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32354,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32378,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32438,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32489,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32549,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32584,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32650,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32737,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32865,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32899,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32995,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33054,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33080,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33100,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33137,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33451,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33601,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33604,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33817,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34002,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34074,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34257,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34310,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34328,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34383,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34401,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34410,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34440,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,35013,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,35101,UGRD,4167,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,12552,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,21395,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31228,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31240,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31267,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31382,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31511,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31538,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31579,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31588,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31618,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31623,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31674,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31780,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31854,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31922,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31986,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32238,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32285,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32353,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32385,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32417,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32445,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32579,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32606,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32632,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32635,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32828,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32832,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32846,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32875,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32882,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32886,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33064,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33099,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33133,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33211,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33336,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33592,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33666,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33667,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34063,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34275,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34313,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34494,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34906,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,35126,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,35225,UGRD,4168,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,26255,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,26353,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,26805,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,28205,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,30312,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,30699,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,30831,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31023,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31047,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31098,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31127,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31238,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31298,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31338,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31409,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31616,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31747,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31807,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31992,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,31996,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32087,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32160,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32382,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32488,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32499,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32733,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32853,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,32898,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33149,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33466,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33772,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33975,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,33977,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34254,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34295,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34411,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34897,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,34961,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,35322,UGRD,4169,Surrey Campus,100,0,0,0,0,1,0,0,0,4160,NULL
1197,4581,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,6319,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,6797,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,8657,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,9637,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,11097,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,11377,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,11733,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,12985,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,14188,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,14971,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,15033,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,16297,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,16777,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,17428,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,17437,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,17640,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,18146,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,18276,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,18862,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,18866,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,18950,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,19001,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,19244,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,19993,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,20058,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,20486,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,20626,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,20660,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,21078,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,21204,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22230,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22341,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22500,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22557,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22649,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22816,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22878,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,22940,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,23062,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,23482,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,23566,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,23675,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,23703,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,23706,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24052,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24057,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24255,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24310,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24450,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24472,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24608,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24621,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24664,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24759,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24764,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24782,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24825,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24910,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,24983,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25011,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25097,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25105,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25256,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25311,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25394,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25658,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25667,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25670,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25742,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25773,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,25882,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,26051,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,26196,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,26308,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,26527,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,26956,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,26971,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27063,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27141,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27232,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27262,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27312,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27488,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27495,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27549,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27615,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27755,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27969,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27975,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27977,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,27992,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,28062,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,28173,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,28227,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,28600,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,28850,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,28905,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29004,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29015,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29019,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29099,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29115,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29174,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29404,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29703,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29740,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29929,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29937,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,29982,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,30811,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,30923,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31142,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31200,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31206,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31491,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31499,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31527,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31542,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31645,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31720,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31725,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31729,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31814,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31852,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31874,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31878,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,31923,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32131,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32135,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32147,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32176,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32235,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32240,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32306,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32329,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32345,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32416,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32422,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32519,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32542,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32553,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32595,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32638,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32644,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32672,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32685,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32722,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32895,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,32998,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,33001,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,33129,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,33156,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
1197,33157,UGRD,4170,Burnaby Campus,100,1,0,1,0,1,0,0,0,4170,NULL
